,class,sigmoid_ouput
16465,0,[0.98577833 0.01955851]
16466,0,[9.9981552e-01 3.0542287e-04]
16467,0,[0.9930102  0.00622794]
16468,0,[0.9489859  0.05070969]
16469,0,[0.9563134  0.06751923]
16470,0,[0.98546916 0.01465575]
16471,0,[0.99147594 0.01202027]
16472,0,[0.986389  0.0266203]
16473,0,[0.9710877  0.03224054]
16474,0,[0.97794515 0.01568027]
16475,0,[0.91949195 0.08434855]
16476,0,[0.80594397 0.16182682]
16477,0,[0.996666   0.00588077]
16478,0,[0.49155244 0.43256065]
16479,0,[0.9902712  0.02474628]
16480,0,[0.9914323  0.01840081]
16481,0,[0.97831875 0.01377962]
16482,0,[0.97534263 0.01299555]
16483,0,[0.9882131 0.0148507]
16484,0,[0.99670166 0.00181275]
16485,0,[0.99821305 0.00281709]
16486,0,[0.9924678  0.00679887]
16487,0,[0.9457816 0.0217909]
16488,0,[0.9618582  0.03929016]
16489,0,[0.97500676 0.02753521]
16490,0,[0.99038845 0.01234279]
16491,0,[0.997352   0.00246491]
16492,0,[0.9965842  0.00408927]
16493,0,[0.9206306  0.05399986]
16494,0,[0.97339207 0.01420688]
16495,0,[0.989794   0.00888237]
16496,0,[0.9908345  0.00794614]
16497,0,[0.9966988  0.00297727]
16498,0,[0.624824   0.30535606]
16499,0,[0.9979499  0.00278394]
16500,0,[0.972325  0.0280216]
16501,0,[0.98703176 0.02521555]
16502,0,[0.9972652  0.00318198]
16503,0,[0.99369377 0.01028745]
16504,0,[0.973598   0.02762995]
16505,0,[0.9884651  0.00633218]
16506,0,[0.98780525 0.01447327]
16507,0,[0.9897537 0.0172898]
16508,0,[0.96630234 0.04227955]
16509,0,[0.97742474 0.03765292]
16510,0,[0.9918317  0.01061836]
16511,0,[0.3203103  0.66247225]
16512,0,[0.98265356 0.03029253]
16513,0,[0.99222356 0.00830444]
16514,0,[0.9912254  0.00660012]
16515,0,[0.9676002  0.05679405]
16516,0,[0.9819328  0.00918604]
16517,0,[0.9906036  0.01341517]
16518,0,[0.99557185 0.00370863]
16519,0,[0.9882536  0.01202468]
16520,0,[0.90339607 0.10802682]
16521,0,[0.96388143 0.03240494]
16522,0,[0.9218482  0.07934479]
16523,0,[9.9848622e-01 8.7982835e-04]
16524,0,[0.8660775  0.17453042]
16525,0,[0.9871881  0.01431503]
16526,0,[0.9629528  0.03822406]
16527,0,[0.9807616  0.00908676]
16528,0,[0.97633004 0.01620796]
16529,0,[0.9727544  0.02868919]
16530,0,[0.9900463  0.00819615]
16531,0,[0.9969903  0.00308019]
16532,0,[0.99538016 0.00567762]
16533,0,[0.97097003 0.01804121]
16534,0,[0.950098  0.0252002]
16535,0,[0.9970937  0.01458174]
16536,0,[0.9955095  0.00571518]
16537,0,[0.94859856 0.04776355]
16538,0,[0.9791781  0.01286276]
16539,0,[0.9936872  0.00810201]
16540,0,[0.9310932  0.04936409]
16541,0,[0.9949132  0.00711647]
16542,0,[0.96755445 0.02063914]
16543,0,[0.99659723 0.00919349]
16544,0,[0.97540945 0.02685029]
16545,0,[0.9358365  0.10126918]
16546,0,[0.7379667 0.3179811]
16547,0,[0.98357636 0.0190644 ]
16548,0,[0.9733489  0.04961783]
16549,0,[0.993034   0.01104747]
16550,0,[0.95049554 0.02681564]
16551,0,[0.9771358  0.02739869]
16552,0,[0.9962568  0.00569804]
16553,0,[0.9826003  0.01307947]
16554,0,[0.91782695 0.09393802]
16555,0,[0.96064997 0.02474269]
16556,0,[0.99655616 0.00585108]
16557,0,[0.995943   0.00360173]
16558,0,[0.9409984 0.0446183]
16559,0,[0.7445841 0.2750777]
16560,0,[0.92421025 0.16925728]
16561,0,[0.97469884 0.0142713 ]
16562,0,[0.99111253 0.01331372]
16563,0,[0.9165889  0.08828564]
16564,0,[0.921399   0.08547085]
16565,0,[0.9813231 0.0232812]
16566,0,[0.9915141  0.01517431]
16567,0,[0.9724655  0.04092992]
16568,0,[0.99011785 0.01286704]
16569,0,[0.9890927 0.0111644]
16570,0,[0.9824927  0.00802607]
16571,0,[0.97205937 0.02456439]
16572,0,[0.98369193 0.01652626]
16573,0,[0.91421974 0.12462652]
16574,0,[0.95866454 0.02906884]
16575,0,[0.95827115 0.05882581]
16576,0,[0.9665822  0.05261045]
16577,0,[0.88204753 0.07865328]
16578,0,[0.9598678 0.0742005]
16579,0,[0.98675597 0.02148452]
16580,0,[0.9667995  0.04966514]
16581,0,[0.9969645  0.00366376]
16582,0,[0.964514   0.02532732]
16583,0,[0.9639999  0.05831198]
16584,0,[0.9891977  0.00926724]
16585,0,[0.88862467 0.15712294]
16586,0,[0.9772306  0.02378208]
16587,0,[0.9958169  0.00907154]
16588,0,[0.9892434  0.00673806]
16589,0,[0.96721864 0.03455082]
16590,0,[0.9481386  0.04550155]
16591,0,[0.9968702  0.00752712]
16592,0,[0.9873431  0.01044458]
16593,0,[0.9881803  0.01183436]
16594,0,[0.91503847 0.05362257]
16595,0,[0.9549009  0.06355938]
16596,0,[0.95504594 0.03209217]
16597,0,[0.9685093  0.04224421]
16598,0,[0.90370643 0.07002   ]
16599,0,[0.9632523  0.02748743]
16600,0,[0.96697026 0.03935288]
16601,0,[0.98229206 0.0149043 ]
16602,0,[0.9341698  0.04255572]
16603,0,[0.99475515 0.00389386]
16604,0,[0.99313325 0.01397199]
16605,0,[0.98746455 0.02203464]
16606,0,[0.9693133  0.02891011]
16607,0,[0.8918152  0.08100341]
16608,0,[0.95739853 0.05545266]
16609,0,[0.9854081  0.02257772]
16610,0,[0.9936027  0.00584635]
16611,0,[0.9885859 0.0069805]
16612,0,[0.99812156 0.00284205]
16613,0,[0.9572329  0.07131214]
16614,0,[0.99262446 0.00928485]
16615,0,[0.99273163 0.00571151]
16616,0,[0.96306235 0.03697184]
16617,0,[0.9947456  0.00354071]
16618,0,[0.9886274  0.01367025]
16619,0,[0.98514    0.01986979]
16620,0,[0.99001825 0.01323458]
16621,0,[0.96429706 0.06293597]
16622,0,[0.95641994 0.03661684]
16623,0,[0.9868197  0.01250431]
16624,0,[0.9926958  0.00467021]
16625,0,[0.9522489  0.05310215]
16626,0,[0.99070907 0.00738684]
16627,0,[0.9465426  0.03415316]
16628,0,[0.9959197 0.0030894]
16629,0,[0.98955244 0.00548454]
16630,0,[0.9346164  0.06821147]
16631,0,[0.9922105  0.01018722]
16632,0,[0.94828653 0.0277236 ]
16633,0,[0.9707136  0.03295374]
16634,0,[0.99381185 0.00661478]
16635,0,[0.99170274 0.00817881]
16636,0,[0.97323155 0.04075772]
16637,0,[0.991104   0.01884302]
16638,0,[0.995414   0.01144149]
16639,0,[0.9825708  0.01187761]
16640,0,[0.9298377  0.06891701]
16641,0,[0.99921405 0.0016135 ]
16642,0,[0.9136513  0.10081716]
16643,0,[0.89872706 0.20355679]
16644,0,[0.9954334  0.00228395]
16645,0,[0.98873734 0.00956876]
16646,0,[0.9970728  0.00440427]
16647,0,[0.9786081  0.02698094]
16648,0,[0.9739121  0.03181233]
16649,0,[0.9913201  0.00857103]
16650,0,[0.9560754  0.08317751]
16651,0,[0.13010721 0.9387747 ]
16652,0,[0.9936113  0.00815596]
16653,0,[0.90428454 0.07079559]
16654,0,[0.9744949  0.04413739]
16655,0,[0.98934096 0.00811219]
16656,0,[0.98675543 0.01066903]
16657,0,[0.9979296  0.00387469]
16658,0,[0.97802335 0.02134528]
16659,0,[0.84551704 0.13179603]
16660,0,[0.99022186 0.00462148]
16661,0,[0.94851387 0.05254837]
16662,0,[0.9929502  0.00761855]
16663,0,[0.9648219  0.02260237]
16664,0,[0.99784195 0.00421934]
16665,0,[0.9808601 0.0119868]
16666,0,[0.98608845 0.0106741 ]
16667,0,[0.9713197 0.0178239]
16668,0,[0.9955237  0.00542366]
16669,0,[0.96703035 0.07512356]
16670,0,[0.9796127  0.04223254]
16671,0,[0.9978002  0.00391262]
16672,0,[0.9708565  0.03793326]
16673,0,[0.9716494  0.03487289]
16674,0,[0.9045819  0.11663316]
16675,0,[0.9934284  0.01140999]
16676,0,[0.98044616 0.04458586]
16677,0,[0.99340534 0.00799165]
16678,0,[0.9561909  0.06848699]
16679,0,[0.9788593  0.06055273]
16680,0,[0.99024886 0.00522611]
16681,0,[0.9865128  0.00934946]
16682,0,[0.80555916 0.1953988 ]
16683,0,[0.9888679  0.01024335]
16684,0,[0.9958152  0.00680956]
16685,0,[0.96285254 0.0350056 ]
16686,0,[0.46141684 0.7157104 ]
16687,0,[0.986334   0.01117377]
16688,0,[0.9930432  0.01209439]
16689,0,[0.96202534 0.03476672]
16690,0,[0.6644439  0.41409862]
16691,0,[0.8464025 0.15108  ]
16692,0,[0.9796149  0.02017505]
16693,0,[0.97448933 0.01950041]
16694,0,[0.9537658  0.05441444]
16695,0,[0.98731333 0.02396215]
16696,0,[0.9884653 0.0188882]
16697,0,[0.99492985 0.00566439]
16698,0,[0.95887405 0.01272928]
16699,0,[0.9826286  0.01877529]
16700,0,[0.9191462  0.08889233]
16701,0,[0.99015313 0.0114404 ]
16702,0,[0.98220325 0.0134328 ]
16703,0,[0.9883922  0.00832814]
16704,0,[0.9846133  0.01144007]
16705,0,[0.9912547  0.00883423]
16706,0,[0.9844936 0.0101911]
16707,0,[0.98596734 0.00980022]
16708,0,[0.9952128  0.00607262]
16709,0,[0.98752755 0.01217052]
16710,0,[0.9810486  0.03013209]
16711,0,[0.96413636 0.05369567]
16712,0,[0.95205426 0.03320669]
16713,0,[0.97646254 0.02238825]
16714,0,[0.994522   0.00436186]
16715,0,[0.98445636 0.01408909]
16716,0,[0.98282236 0.02068321]
16717,0,[0.98921853 0.00770683]
16718,0,[0.9504687  0.04605227]
16719,0,[0.9070122  0.11156132]
16720,0,[0.99670535 0.0062795 ]
16721,0,[0.98118293 0.06583861]
16722,0,[0.86710185 0.19380617]
16723,0,[0.94214207 0.0933561 ]
16724,0,[0.97810817 0.0360532 ]
16725,0,[0.9768076  0.02462672]
16726,0,[0.9955179  0.00402553]
16727,0,[0.99281704 0.00701672]
16728,0,[0.976642   0.03161963]
16729,0,[0.99110997 0.00655122]
16730,0,[0.9862233  0.01831278]
16731,0,[0.9918793  0.00908897]
16732,0,[0.97650456 0.03174173]
16733,0,[0.93996924 0.08592702]
16734,0,[0.9563934  0.03920279]
16735,0,[0.9880427  0.00552376]
16736,0,[0.9917     0.02563428]
16737,0,[0.9744694  0.04274663]
16738,0,[0.9799467  0.01105226]
16739,0,[0.6675985  0.23923858]
16740,0,[0.99790776 0.00360468]
16741,0,[0.85690856 0.19551888]
16742,0,[0.8845098  0.11992084]
16743,0,[0.9943434  0.02404359]
16744,0,[0.98627985 0.0116528 ]
16745,0,[0.9892641  0.01817677]
16746,0,[0.98641914 0.01058149]
16747,0,[0.9936453  0.00512972]
16748,0,[0.84953356 0.13409162]
16749,0,[0.995544   0.00655225]
16750,0,[0.9504317  0.04026039]
16751,0,[0.97087    0.01741592]
16752,0,[0.9520338  0.04859169]
16753,0,[0.99082524 0.00895887]
16754,0,[0.98706204 0.01671029]
16755,0,[0.9970548  0.00238842]
16756,0,[0.99447846 0.00655647]
16757,0,[0.96977127 0.03821637]
16758,0,[0.9908998  0.01099453]
16759,0,[0.9913852  0.01775679]
16760,0,[0.97019035 0.02772955]
16761,0,[0.9591942  0.05622808]
16762,0,[0.9842541  0.00797167]
16763,0,[0.9062077  0.05139564]
16764,0,[0.99188447 0.01014601]
16765,0,[0.9519156  0.06069147]
16766,0,[0.93481404 0.05653917]
16767,0,[0.99405885 0.00946369]
16768,0,[0.9976376  0.00217255]
16769,0,[0.9953762  0.00599491]
16770,0,[0.9715306  0.03693225]
16771,0,[0.98854136 0.01398516]
16772,0,[0.9299518 0.2469637]
16773,0,[0.9167558  0.06991407]
16774,0,[0.9932997  0.00949781]
16775,0,[0.9939511  0.00582647]
16776,0,[0.9963611  0.00912138]
16777,0,[0.97907114 0.02169987]
16778,0,[0.86454797 0.1158368 ]
16779,0,[0.9950122  0.00633934]
16780,0,[0.96574503 0.05156181]
16781,0,[0.91929275 0.08757132]
16782,0,[0.9938089  0.00774819]
16783,0,[0.92112976 0.13925725]
16784,0,[0.9925684  0.00788075]
16785,0,[0.9929403  0.01322514]
16786,0,[0.9878324  0.00781292]
16787,0,[0.956218   0.03198684]
16788,0,[0.99510336 0.00303498]
16789,0,[0.9928537  0.01018699]
16790,0,[0.3636701 0.6958752]
16791,0,[0.98264486 0.01592034]
16792,0,[0.9618322  0.04182442]
16793,0,[0.99723357 0.0036139 ]
16794,0,[0.9969374  0.00437853]
16795,0,[0.9931623 0.005598 ]
16796,0,[0.967502   0.02705714]
16797,0,[0.9050282  0.26461762]
16798,0,[0.9834289  0.00949938]
16799,0,[0.93134296 0.07821605]
16800,0,[0.99404967 0.0056484 ]
16801,0,[0.9833183  0.01125234]
16802,0,[0.9536983  0.04960493]
16803,0,[0.99667525 0.0035849 ]
16804,0,[0.991131   0.01650542]
16805,0,[0.98789436 0.01036598]
16806,0,[0.9559991  0.04219636]
16807,0,[0.96446335 0.02609865]
16808,0,[0.05191921 0.9530585 ]
16809,0,[0.9967018  0.00248722]
16810,0,[0.9432749  0.05547778]
16811,0,[0.9965829  0.00298183]
16812,0,[0.9799586  0.01320413]
16813,0,[0.9414621  0.03395445]
16814,0,[0.99345255 0.01057788]
16815,0,[0.98210675 0.01004165]
16816,0,[0.96598834 0.02491976]
16817,0,[0.9963349  0.00393847]
16818,0,[0.9542459  0.03107652]
16819,0,[0.975781  0.0414709]
16820,0,[0.97093326 0.02193322]
16821,0,[0.89639837 0.10947529]
16822,0,[0.9880868  0.01489717]
16823,0,[0.9732111  0.02274002]
16824,0,[0.9903799  0.01949541]
16825,0,[0.9677357  0.02958213]
16826,0,[0.9794788  0.01343078]
16827,0,[0.99827087 0.00209998]
16828,0,[0.98619485 0.01618018]
16829,0,[0.9941444  0.00472108]
16830,0,[0.91172606 0.06898491]
16831,0,[0.98230135 0.01753845]
16832,0,[0.9633645  0.04037749]
16833,0,[0.99640584 0.00348128]
16834,0,[0.8732089  0.20335846]
16835,0,[0.96904904 0.03635308]
16836,0,[0.9648174  0.03560802]
16837,0,[0.96067333 0.05018719]
16838,0,[0.9890877  0.01207444]
16839,0,[0.97496337 0.01776267]
16840,0,[0.9789007  0.03184426]
16841,0,[0.964468   0.04184835]
16842,0,[0.9782533  0.03247735]
16843,0,[0.9963636  0.00461505]
16844,0,[0.9396692  0.14876573]
16845,0,[0.9693494 0.0595906]
16846,0,[0.9775417  0.02115378]
16847,0,[0.952731   0.04420785]
16848,0,[0.97373915 0.04090897]
16849,0,[0.9945873  0.00432854]
16850,0,[0.9913368  0.01101245]
16851,0,[0.983432   0.02221937]
16852,0,[0.96827734 0.04248073]
16853,0,[0.9152261 0.109581 ]
16854,0,[0.9744916  0.01613508]
16855,0,[0.9871954  0.00627492]
16856,0,[0.992308   0.00882318]
16857,0,[0.98210573 0.016256  ]
16858,0,[0.98255116 0.01997435]
16859,0,[0.9893339  0.01084177]
16860,0,[0.976279   0.01879828]
16861,0,[0.9765088  0.01634973]
16862,0,[0.8833022  0.11981344]
16863,0,[0.9777378  0.01911736]
16864,0,[0.97289115 0.01862369]
16865,0,[0.95300996 0.08536924]
16866,0,[0.99172723 0.01037548]
16867,0,[0.95817953 0.03593794]
16868,0,[0.9828903  0.02580655]
16869,0,[0.958501   0.07131749]
16870,0,[0.978575   0.01498009]
16871,0,[0.9880503  0.01181372]
16872,0,[0.9226195  0.07768429]
16873,0,[0.97359234 0.03047014]
16874,0,[0.99158525 0.00992086]
16875,0,[0.99609476 0.00418534]
16876,0,[0.8775729  0.33649653]
16877,0,[0.9702579  0.04188069]
16878,0,[0.94733125 0.03245534]
16879,0,[0.7465648  0.22832024]
16880,0,[0.9930194  0.00596936]
16881,0,[0.97290504 0.03217058]
16882,0,[0.9943715  0.00514359]
16883,0,[0.9813045  0.02214515]
16884,0,[0.9296416  0.16850193]
16885,0,[0.6318678 0.4105777]
16886,0,[0.9824922  0.01618444]
16887,0,[0.960784   0.04019238]
16888,0,[0.9947397  0.00315534]
16889,0,[0.9800909  0.01193863]
16890,0,[0.95165354 0.06343228]
16891,0,[0.6717137  0.27433178]
16892,0,[0.9928247  0.00783164]
16893,0,[0.9531301  0.04077531]
16894,0,[0.85488755 0.06998442]
16895,0,[0.9950074  0.00469619]
16896,0,[0.05781218 0.927827  ]
16897,0,[0.9834607  0.02055797]
16898,0,[0.93892276 0.10897831]
16899,0,[0.9792874 0.040443 ]
16900,0,[0.97901994 0.02488804]
16901,0,[0.9956501  0.00501554]
16902,0,[0.8675353  0.10271269]
16903,0,[0.9818548  0.01891207]
16904,0,[0.75408465 0.20217425]
16905,0,[0.99078536 0.01463497]
16906,0,[0.9974412  0.00471997]
16907,0,[0.9826418  0.12971276]
16908,0,[0.99527377 0.00883654]
16909,0,[0.9751786  0.03549229]
16910,0,[0.9631931  0.04030864]
16911,0,[0.97644514 0.04292902]
16912,0,[0.9974533  0.00204346]
16913,0,[0.7443479  0.24584627]
16914,0,[0.9591511  0.04735671]
16915,0,[0.882612   0.08029579]
16916,0,[0.9980274  0.00167708]
16917,0,[0.9864608  0.01779738]
16918,0,[0.93964064 0.05480209]
16919,0,[0.9881904  0.01084324]
16920,0,[0.93315697 0.06155019]
16921,0,[0.99309915 0.00468548]
16922,0,[0.9935754  0.00492031]
16923,0,[0.9982992 0.003708 ]
16924,0,[0.91241544 0.07814205]
16925,0,[0.9934662  0.00741976]
16926,0,[0.9961157  0.00467985]
16927,0,[0.9823685  0.01647841]
16928,0,[0.9786057  0.02121217]
16929,0,[0.991966   0.00691169]
16930,0,[0.9870331  0.00804197]
16931,0,[0.9830624  0.01096345]
16932,0,[0.08196714 0.86388844]
16933,0,[0.98084027 0.03559973]
16934,0,[0.9949326  0.00245679]
16935,0,[0.99504733 0.0061379 ]
16936,0,[0.9898734  0.01691392]
16937,0,[0.88821113 0.10210025]
16938,0,[0.9968265  0.00340289]
16939,0,[0.9533689  0.02513926]
16940,0,[0.9941451  0.01110004]
16941,0,[0.9965938 0.0099284]
16942,0,[0.96730566 0.02938356]
16943,0,[0.9466303  0.04327835]
16944,0,[0.995475   0.00333479]
16945,0,[0.982252   0.00889555]
16946,0,[0.91445714 0.1080033 ]
16947,0,[0.98750997 0.011002  ]
16948,0,[0.99219817 0.0142711 ]
16949,0,[0.98720855 0.01481602]
16950,0,[0.9863149  0.00811585]
16951,0,[0.9827491 0.0140715]
16952,0,[0.9972071  0.00443145]
16953,0,[0.9950009  0.00938113]
16954,0,[0.98953456 0.01441663]
16955,0,[0.99391705 0.01302972]
16956,0,[0.99177307 0.01091518]
16957,0,[0.97696596 0.01567339]
16958,0,[0.980202   0.02576426]
16959,0,[0.9917966  0.01145979]
16960,0,[0.65914845 0.5946186 ]
16961,0,[0.97001237 0.03659375]
16962,0,[0.98898447 0.01537322]
16963,0,[0.99480915 0.0058347 ]
16964,0,[0.9881699  0.01215885]
16965,0,[0.9898184  0.00968934]
16966,0,[0.99329585 0.0069918 ]
16967,0,[0.9619191  0.02921946]
16968,0,[0.994935   0.00261841]
16969,0,[0.9861011  0.02550966]
16970,0,[0.95207953 0.12140575]
16971,0,[0.9742115 0.0081079]
16972,0,[0.96709454 0.03192037]
16973,0,[0.9847681  0.01619571]
16974,0,[0.987698   0.01044155]
16975,0,[0.3314399  0.72271377]
16976,0,[0.9338564  0.15330072]
16977,0,[0.9461529  0.03857458]
16978,0,[0.8390613  0.15562789]
16979,0,[0.9681273  0.02496231]
16980,0,[0.9930668  0.01169506]
16981,0,[0.9498083  0.06055993]
16982,0,[0.99566805 0.0032196 ]
16983,0,[0.99757665 0.00611116]
16984,0,[0.9226657  0.10742872]
16985,0,[0.98018366 0.05663402]
16986,0,[0.9296918  0.06277248]
16987,0,[0.9731252  0.04221376]
16988,0,[0.90295994 0.15124679]
16989,0,[0.96418965 0.05236322]
16990,0,[0.99345857 0.00799242]
16991,0,[0.9841561  0.00980605]
16992,0,[0.9960687  0.00352125]
16993,0,[0.98590094 0.01052613]
16994,0,[0.9831596  0.02628382]
16995,0,[0.90341914 0.19906914]
16996,0,[0.9783473  0.05057757]
16997,0,[0.7667751  0.21275975]
16998,0,[0.98894495 0.00496315]
16999,0,[0.99005044 0.00449874]
17000,0,[0.99140596 0.00494497]
17001,0,[0.99082994 0.01342563]
17002,0,[0.96151114 0.04103123]
17003,0,[0.97234666 0.01231357]
17004,0,[0.9368815  0.05573336]
17005,0,[0.03254092 0.9529386 ]
17006,0,[0.98592204 0.0285596 ]
17007,0,[0.9133592  0.10777588]
17008,0,[0.982668   0.01174966]
17009,0,[0.97605133 0.02056668]
17010,0,[0.99815553 0.00315336]
17011,0,[0.99885464 0.00158072]
17012,0,[0.9910415  0.01197996]
17013,0,[0.9898573  0.00950708]
17014,0,[0.97742224 0.02545485]
17015,0,[0.99202794 0.00605805]
17016,0,[0.98148835 0.00971042]
17017,0,[0.98285794 0.01789781]
17018,0,[0.9902519  0.00885468]
17019,0,[0.9717649  0.03372972]
17020,0,[0.99529076 0.00384608]
17021,0,[0.967512   0.02204135]
17022,0,[0.98102343 0.02016222]
17023,0,[0.99392337 0.0077576 ]
17024,0,[0.9132284  0.07143245]
17025,0,[0.95908576 0.01620513]
17026,0,[0.9655805 0.0389307]
17027,0,[0.4879295  0.43265298]
17028,0,[0.98274696 0.01909347]
17029,0,[0.980007   0.03202232]
17030,0,[0.9746577  0.01719585]
17031,0,[0.9905951  0.00982848]
17032,0,[0.9852181  0.03422968]
17033,0,[0.9784564  0.02224385]
17034,0,[0.99469143 0.00709969]
17035,0,[0.99535525 0.00702277]
17036,0,[0.9733385  0.04543171]
17037,0,[0.9914997  0.00710389]
17038,0,[0.99846196 0.00195906]
17039,0,[0.98031074 0.01619385]
17040,0,[0.9867907  0.00620525]
17041,0,[0.950718   0.05626177]
17042,0,[0.96032304 0.0345181 ]
17043,0,[0.9863637 0.0200792]
17044,0,[0.99789065 0.00144855]
17045,0,[0.9937522 0.0089964]
17046,0,[0.97727156 0.03153511]
17047,0,[0.9927013  0.01764045]
17048,0,[0.9441864  0.02186041]
17049,0,[0.996488   0.00569843]
17050,0,[0.9905606  0.00367626]
17051,0,[0.9876066  0.01246832]
17052,0,[0.99832386 0.00222263]
17053,0,[0.9948144  0.01425085]
17054,0,[0.9935684  0.00641541]
17055,0,[0.92453027 0.07160198]
17056,0,[0.79779327 0.33712754]
17057,0,[0.99557626 0.00943329]
17058,0,[0.9863349  0.01467926]
17059,0,[0.9883436  0.01427398]
17060,0,[0.98134536 0.0377313 ]
17061,0,[0.97888285 0.02751456]
17062,0,[0.94784355 0.07603513]
17063,0,[0.99469525 0.00663554]
17064,0,[0.9816295  0.01433778]
17065,0,[0.9877566  0.00691746]
17066,0,[0.9684039  0.02893978]
17067,0,[0.9794654  0.02448153]
17068,0,[0.99574834 0.00387919]
17069,0,[0.9935515  0.00726554]
17070,0,[0.9788269  0.02808229]
17071,0,[0.9975563  0.00192283]
17072,0,[0.9884946  0.00755144]
17073,0,[0.9772406  0.02350822]
17074,0,[0.08598293 0.9277692 ]
17075,0,[0.997603  0.0039287]
17076,0,[0.90651333 0.08882923]
17077,0,[0.8905792 0.1173797]
17078,0,[0.997595  0.0047347]
17079,0,[0.97522724 0.02140287]
17080,0,[0.99481887 0.01260437]
17081,0,[0.9843577  0.01810833]
17082,0,[0.97103757 0.086135  ]
17083,0,[0.99442333 0.00448602]
17084,0,[0.944805   0.12788238]
17085,0,[0.9861574  0.01121616]
17086,0,[0.9770931  0.02190071]
17087,0,[0.9283445  0.07770457]
17088,0,[0.99126375 0.0109482 ]
17089,0,[0.91712505 0.05755358]
17090,0,[0.9722552  0.03253506]
17091,0,[0.8660484  0.15889128]
17092,0,[0.94514716 0.03348408]
17093,0,[0.98101395 0.0157508 ]
17094,0,[0.97211176 0.02471266]
17095,0,[0.96598977 0.04382947]
17096,0,[0.98183537 0.02796923]
17097,0,[0.9943005  0.01158466]
17098,0,[0.9977277  0.00162739]
17099,0,[0.99231553 0.01131118]
17100,0,[0.98994946 0.00528369]
17101,0,[0.9863534  0.01031932]
17102,0,[0.9622138  0.03605091]
17103,0,[0.9836373  0.02631062]
17104,0,[0.9778667  0.02449489]
17105,0,[0.9958692 0.0033156]
17106,0,[0.95709485 0.04893955]
17107,0,[0.9977011  0.00145338]
17108,0,[0.99247545 0.00990133]
17109,0,[0.9934697  0.01096512]
17110,0,[0.9802137  0.01543481]
17111,0,[0.8604525 0.1341567]
17112,0,[0.87557673 0.10893424]
17113,0,[0.12494979 0.8362941 ]
17114,0,[0.98949206 0.00977441]
17115,0,[0.9729144  0.01852833]
17116,0,[0.9973194  0.00682708]
17117,0,[0.9978477  0.01558238]
17118,0,[0.8364496  0.22972292]
17119,0,[0.98038006 0.01347374]
17120,0,[0.8878407 0.2196191]
17121,0,[0.99282736 0.00368883]
17122,0,[0.9836977  0.01546108]
17123,0,[0.9542734  0.07392578]
17124,0,[0.88183844 0.20794408]
17125,0,[0.9849872 0.0117693]
17126,0,[0.99111056 0.00907188]
17127,0,[0.9810628 0.0160972]
17128,0,[0.9830897  0.02252737]
17129,0,[0.99348676 0.005261  ]
17130,0,[0.9869639 0.009327 ]
17131,0,[0.99705553 0.00324297]
17132,0,[0.99632806 0.00577983]
17133,0,[0.91482335 0.05575716]
17134,0,[0.9693806  0.02180918]
17135,0,[0.99485815 0.00328084]
17136,0,[0.89160806 0.07980885]
17137,0,[0.99626774 0.00376568]
17138,0,[0.92483646 0.07331161]
17139,0,[0.94502413 0.04111457]
17140,0,[0.9980057  0.00232459]
17141,0,[0.87785566 0.13424298]
17142,0,[0.98932475 0.02097264]
17143,0,[0.99774384 0.00325593]
